what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300116582731
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300116582731
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300116587239
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.generate.javadoc",1300116588986
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300116589033
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1300116591725
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1300116591782
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300116606888
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1300116606889
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1300116610924
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1300116615053
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300116631500
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.generate.javadoc",1300116633709
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300116633745
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1300116635977
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1300116636017
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1300116644395
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300116644635
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300116644715
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1300116665698
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300116666601
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300116704276
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300116704344
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300116705652
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300116708579
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300116714057
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1300116715743
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300116716474
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1300116717245
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1300116719481
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300116723188
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300116727147
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.generate.javadoc",1300116729933
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300116729982
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1300116731061
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1300116731108
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1300116735597
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1300116758377
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300116758593
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300116758688
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1300116758728
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300116759932
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1300116765457
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1300116766025
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1300116766822
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1300116777803
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300116780010
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300116808550
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300116808619
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300116809586
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300116810866
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300116814457
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300116814889
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300116816983
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300116822482
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.generate.javadoc",1300116824364
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300116824411
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1300116827275
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1300116827322
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1300116832521
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300116836606
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.generate.javadoc",1300116838723
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300116838751
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1300116878180
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1300116878195
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1300117183536
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1300117183536
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300117184617
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1300117184617
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300117206471
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300117337273
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1300117337498
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300117339596
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1300117339596
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1300117340450
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300117341084
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1300117341085
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300117362552
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1300117398281
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300117398329
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300117404572
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300117968164
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1300117970112
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300117989240
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300118008618
opened,editor,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui.buildEditor",1300118008825
activated,editor,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui.buildEditor",1300118008911
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1300118008950
activated,editor,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui.buildEditor",1300118011422
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1300118017792
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1300118017863
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1300118017933
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1300118017963
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1300118027181
activated,editor,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui.buildEditor",1300118027272
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1300118027272
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1300118028357
opened,editor,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui.manifestEditor",1300118028487
activated,editor,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui.manifestEditor",1300118028580
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1300118028620
activated,editor,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui.manifestEditor",1300118032513
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300118041115
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300118043369
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1300118059764
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1300118059806
activated,editor,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui.manifestEditor",1300118070284
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1300118070284
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300118079566
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300118129709
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300118130970
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300118174482
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300118180407
started,bundle,org.eclipse.ant.core,3.2.201.v20110203_r362,"org.eclipse.ant.core",1300118244507
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300118244589
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300118244929
started,bundle,org.eclipse.equinox.p2.publisher,1.1.2.v20100824-2220,"org.eclipse.equinox.p2.publisher",1300118245072
started,bundle,org.eclipse.equinox.p2.director.app,1.0.201.R36x_v20100823,"org.eclipse.equinox.p2.director.app",1300118245090
started,bundle,org.eclipse.equinox.p2.repository.tools,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository.tools",1300118245092
started,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1300118245094
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300118253567
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300118255373
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300118311815
activated,editor,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui.buildEditor",1300118372651
closed,editor,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui.manifestEditor",1300118372651
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300118376075
closed,editor,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui.buildEditor",1300118376075
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300118376933
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300118408102
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1300118408235
opened,editor,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui.manifestEditor",1300118408620
activated,editor,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui.manifestEditor",1300118408713
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1300118408816
activated,editor,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui.manifestEditor",1300118411717
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1300118450411
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300118469766
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300118506146
activated,editor,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui.manifestEditor",1300118506176
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300118509990
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300118526983
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1300118527154
opened,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.TypeHierarchy",1300118528171
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.TypeHierarchy",1300118528184
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1300118530725
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.TypeHierarchy",1300118533927
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1300118535276
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ResourceNavigator",1300118536272
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ResourceNavigator",1300118536293
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300118556992
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300118689481
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300118698355
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300118985537
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300118996586
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.newWizard",1300119060545
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300119060573
opened,editor,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui.productEditor",1300119061420
activated,editor,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui.productEditor",1300119061496
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300119063997
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300119068318
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300119080373
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300119087486
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300119087670
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300119104157
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300119107774
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300119124142
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300119124518
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300119124522
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300119124937
activated,view,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.pde.runtime.LogView",1300119129745
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300119129801
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300119129835
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300119129945
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300119132659
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300119169118
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300119170087
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300119196425
activated,editor,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui.productEditor",1300119196556
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300119203362
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300119205977
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300119215535
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300119223674
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300119228823
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300119228833
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300119229197
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300119232218
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1300119235003
activated,editor,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui.productEditor",1300119237089
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300119237307
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300119237313
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300119237706
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1300119238852
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1300119238916
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300119238968
activated,editor,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui.productEditor",1300119252149
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300119267573
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300119270438
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300119280913
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300122882580
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300122894310
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300123245492
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ResourceNavigator",1300123247865
activated,editor,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui.manifestEditor",1300123248822
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ResourceNavigator",1300123248835
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300123257065
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300129019290
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300129024061
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300130224302
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300130226205
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ResourceNavigator",1300130234264
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300130236489
