what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300108232446
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300108264578
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300108265902
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1300108269287
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300108272985
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300108282801
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1300108285000
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1300108287035
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300108290073
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1300108290667
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300108291746
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300108293338
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300108298731
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1300108306710
executed,command,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui.runtimeWorkbenchShortcut.run",1300108309541
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300108315692
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300108381224
activated,editor,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui.manifestEditor",1300108382408
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1300108395482
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300108396289
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1300108396322
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300108399678
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300108399794
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1300108399821
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300108406360
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300108422650
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.clean.up",1300108519820
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300108519878
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1300108530067
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300108531095
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1300108531125
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300108532026
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300108541522
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.clean.up",1300108545775
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300108545819
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300108558144
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1300108559082
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300108559124
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300108560861
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300108566882
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300108567657
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300108570851
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1300108570964
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1300108584712
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300108586164
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300108586259
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1300108586290
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300108597579
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.add.javadoc.comment",1300108610788
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1300108621215
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300108637033
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.clean.up",1300108641894
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300108641936
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1300108658975
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300108659139
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300108659235
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1300108659266
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1300108662301
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300108667406
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.clean.up",1300108669014
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1300108669056
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1300108677856
